,2024.03,2024.03,2024.03,2024.03,2024.03,2024.03,2024.03,2024.03
주요재무정보,영업이익률,순이익률,매출액,부채비율,PER(배),PBR(배),ROE(지배주주),매출성장률
004255,5.65,4.7,1098.0,47.09,11.22,0.55,5.07,-3.0035335689045937
456040,7.19,7.12,5403.0,94.07,,0.65,,9.261880687563195
010060,11.48,22.16,8648.0,67.4,2.58,0.47,19.74,33.95291201982652
178920,4.77,2.87,518.0,62.26,83.1,2.03,2.46,-2.9962546816479403
005490,3.23,3.37,180520.0,70.98,23.6,0.58,2.79,-3.2795580820934305
010950,4.88,1.79,93085.0,147.06,10.77,1.01,9.75,-5.304224864952848
010955,4.88,1.79,93085.0,147.06,10.77,1.01,9.75,-5.304224864952848
034120,-5.74,6.19,2096.0,78.33,8.96,0.55,6.29,-22.28401928068224
005090,9.16,4.08,5587.0,276.56,5.92,0.45,7.88,-17.27864968907314
001380,8.06,14.03,253.0,36.31,4.12,0.62,16.3,-12.152777777777777
004060,-1.97,-0.08,365.0,23.09,-54.18,0.35,-0.66,1.9553072625698324
001770,-5.84,-4.42,249.0,67.88,-16.58,0.46,-2.75,-8.455882352941178
002360,-11.34,-7.91,285.0,34.5,-14.52,0.78,-5.33,0.35211267605633806
009160,-2.88,-4.26,1361.0,76.33,-16.04,0.43,-3.17,-21.009866511897854
123700,8.12,9.88,510.0,24.72,3.43,0.29,8.66,0.591715976331361
025530,8.82,11.75,522.0,23.13,6.6,0.33,5.6,1.1627906976744187
034730,4.65,2.2,330268.0,169.97,-17.76,0.46,-3.42,1.1422866557644134
011790,-18.36,-6.74,4152.0,176.65,-19.03,2.61,-14.24,-260.4327666151468
018670,4.32,1.18,17259.0,153.45,7.71,0.53,7.23,6.000491340130205
001740,2.52,0.29,24769.0,361.24,378.14,0.56,0.17,11.406467863086403
006120,1.83,-1.01,21585.0,115.2,9.98,0.3,3.11,1.8016318445502995
006125,1.83,-1.01,21585.0,115.2,9.98,0.3,3.11,1.8016318445502995
210980,-1.94,4.03,506.0,252.15,2.85,0.43,16.7,-39.18269230769231
302440,-126.18,-61.6,223.0,13.39,205.87,2.78,1.34,-75.38631346578366
326030,9.03,8.51,1140.0,132.75,-406.14,23.6,-5.7,-10.094637223974763
402340,36.56,37.63,8857.0,12.73,-26.9,0.68,-2.57,195.52886219552886
361610,-146.04,-135.38,462.0,67.81,378.65,2.18,0.59,-73.21739130434783
100090,7.04,3.41,1271.0,114.2,18.14,1.11,6.63,-39.82007575757576
03473K,4.65,2.2,330268.0,169.97,-17.76,0.46,-3.42,1.1422866557644134
096770,3.31,-0.52,188551.0,175.79,36.31,0.49,1.47,-3.452248672507463
096775,3.31,-0.52,188551.0,175.79,36.31,0.49,1.47,-3.452248672507463
475150,8.67,-30.13,48.0,240.08,,1.64,,
001510,-4.61,-1.96,3018.0,953.76,-86.37,0.41,-0.54,23.385118560915778
001515,-4.61,-1.96,3018.0,953.76,-86.37,0.41,-0.54,23.385118560915778
285130,-3.32,-2.2,3810.0,64.15,60.02,0.57,0.94,-11.703360370799537
28513K,-3.32,-2.2,3810.0,64.15,60.02,0.57,0.94,-11.703360370799537
017670,11.14,8.09,44746.0,143.29,9.91,0.96,9.97,-1.1640492125549444
000660,23.22,15.42,124296.0,85.92,-28.88,2.27,-7.92,9.942948122595197
003570,9.68,11.29,1141.0,58.89,11.24,0.55,7.54,-22.275204359673022
064960,9.91,12.13,2220.0,28.25,8.05,0.61,8.94,-22.05056179775281
100840,4.88,13.52,616.0,45.38,9.81,0.78,8.61,-30.23782559456399
036530,9.4,12.38,3862.0,39.84,4.42,0.31,8.23,-23.630611034210006
005610,2.08,1.11,8306.0,194.93,9.75,1.13,12.77,-5.30156196556835
011810,-0.64,-3.83,1778.0,297.96,-4.41,3.49,-89.46,-21.396993810786913
465770,17.97,20.43,132.0,88.31,,1.71,,-48.23529411764706
077970,5.9,2.08,1155.0,274.25,31.83,1.38,4.35,-45.36423841059602
071970,10.18,10.93,614.0,102.25,8.62,1.43,18.13,-22.17997465145754
002820,-1.73,-4.13,872.0,132.56,-0.2,0.13,-81.64,-19.33395004625347
084870,-1.46,-3.5,407.0,75.74,7.64,0.58,7.66,-28.471001757469246
002710,1.12,-1.09,1319.0,131.11,153.23,6.76,4.68,-15.987261146496815
069260,10.48,10.1,3008.0,35.79,6.78,0.92,15.16,35.98553345388788
007980,5.14,1.32,2266.0,255.02,9.61,0.39,4.24,22.09051724137931
002900,4.81,6.62,2232.0,124.28,5.52,0.59,11.62,23.86237513873474
024070,-7.13,-4.61,272.0,12.65,-34.91,0.36,-1.02,7.086614173228346
037270,-4.9,-0.18,415.0,34.6,23.8,1.75,7.59,-16.83366733466934
000500,3.18,2.22,4022.0,145.5,10.82,0.6,5.52,7.94417606011809
000860,3.11,2.72,1490.0,41.22,8.02,0.26,3.24,-6.583072100313479
035250,20.58,25.2,3684.0,26.86,10.49,0.92,9.47,13.214505224339273
011420,5.21,5.25,67.0,17.63,16.85,1.12,7.22,-37.96296296296296
002100,26.82,20.23,1367.0,75.35,12.29,0.68,6.16,224.70308788598575
009450,10.07,9.71,3232.0,91.15,9.25,1.26,14.55,-13.882227551292301
267290,2.66,2.48,6241.0,117.15,3.69,0.26,7.41,22.951142631993697
012320,2.08,-0.86,780.0,31.05,12.69,0.39,3.41,-12.751677852348994
000050,13.31,1.69,979.0,63.71,-29.0,0.28,-1.07,-9.935602575896963
214390,4.88,2.63,626.0,86.53,33.16,1.23,3.75,2.1207177814029365
012610,5.71,3.95,900.0,113.14,-13.96,0.66,-4.58,11.662531017369728
009140,-2.65,11.01,56.0,5.83,6.64,0.4,7.52,5.660377358490567
013580,4.24,2.46,8033.0,227.1,2.47,0.15,6.51,-0.2855014895729891
012200,-2.32,-2.13,980.0,106.14,-7.14,0.42,-5.56,4.1445270988310305
012205,-2.32,-2.13,980.0,106.14,-7.14,0.42,-5.56,4.1445270988310305
002140,3.31,0.73,791.0,173.63,26.76,0.73,2.77,-3.536585365853658
010130,7.77,4.73,23754.0,24.01,18.69,1.0,5.41,-1.6193828950093188
002240,3.74,5.99,4341.0,38.88,6.96,0.31,4.54,-2.4055755395683454
009290,4.13,4.45,4125.0,82.84,9.27,0.52,7.55,7.338017174082748
017040,2.09,1.84,357.0,53.69,11.17,0.88,8.24,-37.03703703703704
017900,1.2,10.69,307.0,10.39,61.3,0.5,0.94,9.252669039145907
037710,29.7,29.41,441.0,14.92,5.26,0.3,5.84,-10.909090909090908
030610,3.54,2.82,11333.0,823.17,10.49,0.3,2.57,4.721862871927555
339770,10.55,6.91,1133.0,78.66,11.34,1.07,9.74,1.8884892086330936
007690,0.59,-0.32,2961.0,91.78,-88.42,0.38,-0.46,-3.140333660451423
005320,-7.32,-8.1,541.0,62.3,-2.91,0.42,-13.3,3.2442748091603053
001140,-25.01,-41.65,111.0,213.08,-0.91,1.03,-78.92,-3.4782608695652173
002720,9.05,7.34,375.0,86.19,-19.24,1.36,-7.97,6.232294617563739
083420,2.41,2.41,815.0,75.15,48.1,1.51,3.21,13.668061366806135
014530,2.31,1.29,2703.0,121.0,9.58,0.65,7.14,-11.026991441737986
014280,6.52,3.97,2093.0,139.16,4.59,0.4,9.74,-5.251244907197828
014285,6.52,3.97,2093.0,139.16,4.59,0.4,9.74,-5.251244907197828
008870,3.64,2.65,611.0,134.83,-16.06,0.7,-5.17,-1.7684887459807075
001570,-46.01,-53.09,376.0,265.46,-91.41,36.62,-48.16,-6.0
002990,0.3,-0.38,4945.0,266.1,-29.84,0.34,-1.11,-19.22574322116955
002995,0.3,-0.38,4945.0,266.1,-29.84,0.34,-1.11,-19.22574322116955
011780,4.71,6.15,16675.0,41.49,10.42,0.61,7.26,9.986148670931996
011785,4.71,6.15,16675.0,41.49,10.42,0.61,7.26,9.986148670931996
214330,3.35,3.75,1182.0,40.75,-7.12,0.4,-5.46,3.3216783216783217
001210,-9.27,-13.79,152.0,761.22,-1.61,1.34,-69.24,31.03448275862069
073240,13.94,8.71,10445.0,228.21,7.38,1.22,18.02,-1.5458572909793573
000270,13.07,10.72,262129.0,76.86,4.68,0.91,21.68,7.746976759480767
024110,12.01,9.15,85764.0,1317.35,3.94,0.34,8.88,28.89282976900765
013700,-2.4,-6.25,606.0,188.44,,0.86,,-25.552825552825553
004540,0.16,-2.3,1328.0,219.98,-4.25,0.43,-9.7,2.945736434108527
004545,0.16,-2.3,1328.0,219.98,-4.25,0.43,-9.7,2.945736434108527
001260,3.61,3.4,1426.0,238.79,9.42,0.53,5.75,1.566951566951567
008350,2.9,0.28,732.0,37.6,-642.38,0.81,-0.13,-11.057108140947753
008355,2.9,0.28,732.0,37.6,-642.38,0.81,-0.13,-11.057108140947753
004270,3.12,1.62,175.0,144.91,-7.36,0.56,-8.38,-15.458937198067632
003920,-3.16,-2.38,2342.0,16.76,-9.21,0.76,-8.24,-2.9826014913007457
003925,-3.16,-2.38,2342.0,16.76,-9.21,0.76,-8.24,-2.9826014913007457
025860,4.84,3.33,4145.0,54.58,14.62,0.67,4.81,7.7462958149207175
005720,6.9,6.46,7637.0,126.33,3.02,0.18,6.79,0.619235836627141
005725,6.9,6.46,7637.0,126.33,3.02,0.18,6.79,0.619235836627141
002350,6.13,6.04,6781.0,147.49,6.56,0.49,7.86,0.0
002355,6.13,6.04,6781.0,147.49,6.56,0.49,7.86,0.0
092790,0.76,0.14,1259.0,53.04,,0.46,,-9.489575844716033
251270,0.63,-1.69,5854.0,61.33,-24.44,1.01,-4.18,-12.049278846153847
090350,5.12,4.58,1725.0,76.21,6.66,0.53,8.14,-8.195848855774349
090355,5.12,4.58,1725.0,76.21,6.66,0.53,8.14,-8.195848855774349
000320,5.92,5.42,2801.0,70.33,4.92,0.29,7.88,-5.5311973018549745
000325,5.92,5.42,2801.0,70.33,4.92,0.29,7.88,-5.5311973018549745
006280,-4.21,-8.6,3568.0,79.7,-48.07,1.1,-2.31,-11.879476413929366
005250,-6.62,-13.17,4700.0,107.11,-12.3,0.84,-7.14,-13.220088626292467
005257,-6.62,-13.17,4700.0,107.11,-12.3,0.84,-7.14,-13.220088626292467
004370,7.03,6.09,8725.0,34.21,13.13,0.86,7.05,1.8442862145441812
072710,15.98,14.39,2238.0,36.93,3.73,0.27,7.4,-4.195205479452055
058730,-4.46,-6.05,727.0,123.17,8.9,0.46,5.62,-20.97826086956522
030210,1.78,1.84,3651.0,1007.02,-4.84,0.33,-7.11,-5.09487912659215
023590,13.2,9.36,27228.0,838.86,4.55,0.34,8.03,22.000179227529348
145210,0.37,1.85,190.0,108.51,-4.22,1.97,-49.3,57.02479338842975
019680,-0.98,8.09,1659.0,84.92,-3.36,0.67,-22.7,
019685,-0.98,8.09,1659.0,84.92,-3.36,0.67,-22.7,1.9668100799016592
